subject,subjNum,condition,runNum,trial,playerNum,endowment,propReturned,returned,trialRT,optimal_choice,binned_trial_num
22,4022,1,2,52,1,0,0.05,0,1.114918197,0,13
22,4022,1,2,53,4,0,0.05,0,1.404649161,0,13
22,4022,1,2,54,2,10,0.5,20,0.901159497,10,13
22,4022,1,2,55,4,0,0.25,0,1.78741361,10,14
22,4022,1,2,56,2,10,0.5,20,0.857104359,10,14
22,4022,1,2,57,1,2.5,0.05,0.5,1.337623537,0,14
22,4022,1,2,58,1,0,0.15,0,0.823253235,0,15
22,4022,1,2,59,2,10,0.45,18,0.935554338,10,15
22,4022,1,2,60,4,0,0.3,0,0.901340329,10,15
23,4023,1,1,1,1,-1,0,-1,-1,0,1
23,4023,1,1,2,4,10,0.25,10,1.648468784,10,1
23,4023,1,1,3,4,10,0.3,12,1.560663555,10,2
23,4023,1,1,4,3,10,0.3,12,1.833242548,10,1
23,4023,1,1,5,2,2.5,0.45,4.5,2.883419855,10,1
23,4023,1,1,6,3,10,0.2,8,1.329950332,0,2
23,4023,1,1,7,3,0,0.3,0,1.608811162,10,3
23,4023,1,1,8,3,0,0.35,0,1.335730975,10,4
23,4023,1,1,9,2,10,0.4,16,1.362506464,10,2
23,4023,1,1,10,2,10,0.5,20,0.791278714,10,3
23,4023,1,1,11,1,10,0.05,2,1.463175725,0,2
23,4023,1,1,12,3,0,0.25,0,1.078273736,10,5
23,4023,1,1,13,2,10,0.45,18,1.186569622,10,4
23,4023,1,1,14,1,0,0,0,1.212383794,0,3
23,4023,1,1,15,2,10,0.5,20,0.835785292,10,5
23,4023,1,1,16,3,0,0.25,0,0.863524389,10,6
23,4023,1,1,17,1,0,0.05,0,0.966209203,0,4
23,4023,1,1,18,2,10,0.35,14,0.879390262,10,6
23,4023,1,1,19,1,0,0.15,0,0.825190189,0,5
23,4023,1,1,20,4,10,0.05,2,1.827697503,0,3
23,4023,1,1,21,2,10,0.5,20,0.914413543,10,7
23,4023,1,1,22,4,-1,0.3,-1,-1,10,4
23,4023,1,1,23,1,-1,0.2,-1,-1,0,6
23,4023,1,1,24,4,0,0.1,0,1.163935245,0,5
23,4023,1,1,25,3,0,0.15,0,0.91313425,0,7
23,4023,1,1,26,3,0,0.25,0,0.767949931,10,8
23,4023,1,1,27,3,0,0.3,0,0.848663263,10,9
23,4023,1,1,28,1,0,0,0,1.176881195,0,7
23,4023,1,1,29,3,0,0.35,0,0.815892792,10,10
23,4023,1,1,30,4,0,0.15,0,1.206337341,0,6
23,4023,1,2,31,3,-1,0.2,-1,-1,0,11
23,4023,1,2,32,4,10,0.25,10,0.722710293,10,7
23,4023,1,2,33,4,0,0.5,0,1.324321263,10,8
23,4023,1,2,34,1,10,0.15,6,1.23163307,0,8
23,4023,1,2,35,1,0,0,0,1.051567122,0,9
23,4023,1,2,36,2,10,0.45,18,1.428976231,10,8
23,4023,1,2,37,3,0,0.2,0,1.090528048,0,12
23,4023,1,2,38,4,10,0.35,14,1.66296868,10,9
23,4023,1,2,39,1,0,0.1,0,0.888384137,0,10
23,4023,1,2,40,1,-1,0.1,-1,-1,0,11
23,4023,1,2,41,2,10,0.4,16,0.888358675,10,9
23,4023,1,2,42,2,10,0.35,14,0.893842877,10,10
23,4023,1,2,43,2,10,0.5,20,0.725818933,10,11
23,4023,1,2,44,1,-1,0.05,-1,-1,0,12
23,4023,1,2,45,4,10,0.2,8,0.997390565,0,10
23,4023,1,2,46,1,0,0,0,0.171273934,0,13
23,4023,1,2,47,2,10,0.3,12,0.766033164,10,12
23,4023,1,2,48,4,-1,0.45,-1,-1,10,11
23,4023,1,2,49,1,-1,0.05,-1,-1,0,14
23,4023,1,2,50,2,10,0.45,18,0.667620296,10,13
23,4023,1,2,51,2,10,0.4,16,0.811791762,10,14
23,4023,1,2,52,3,-1,0.25,-1,-1,10,13
23,4023,1,2,53,2,10,0.5,20,0.757520909,10,15
23,4023,1,2,54,3,-1,0.25,-1,-1,10,14
23,4023,1,2,55,1,-1,0.1,-1,-1,0,15
23,4023,1,2,56,4,-1,0,-1,-1,0,12
23,4023,1,2,57,4,-1,0.4,-1,-1,10,13
23,4023,1,2,58,4,-1,0.25,-1,-1,10,14
23,4023,1,2,59,4,0,0.2,0,0.951323113,0,15
23,4023,1,2,60,3,0,0.15,0,0.916501979,0,15
24,4024,1,1,1,3,2.5,0.25,2.5,2.615980938,10,1
24,4024,1,1,2,2,2.5,0.5,5,2.419701544,10,1
24,4024,1,1,3,2,5,0.45,9,1.280076395,10,2
24,4024,1,1,4,2,7.5,0.45,13.5,1.14143696,10,3
24,4024,1,1,5,1,0,0.2,0,1.455563341,0,1
24,4024,1,1,6,4,2.5,0.1,1,1.257596298,0,1
24,4024,1,1,7,1,2.5,0.15,1.5,1.275744777,0,2
24,4024,1,1,8,3,5,0.2,4,1.978858628,0,2
24,4024,1,1,9,4,2.5,0.35,3.5,1.767169967,10,2
24,4024,1,1,10,1,2.5,0.05,0.5,1.962302922,0,3
24,4024,1,1,11,1,0,0,0,1.950167121,0,4
24,4024,1,1,12,3,10,0.35,14,1.474649054,10,3
24,4024,1,1,13,2,10,0.35,14,1.563582958,10,4
24,4024,1,1,14,1,0,0.15,0,1.174588001,0,5
24,4024,1,1,15,2,7.5,0.4,12,1.51432727,10,5
24,4024,1,1,16,3,7.5,0.35,10.5,1.625761983,10,4
24,4024,1,1,17,4,2.5,0.4,4,2.104535877,10,3
24,4024,1,1,18,1,0,0,0,1.581322241,0,6
24,4024,1,1,19,4,5,0.2,4,1.931093446,0,4
24,4024,1,1,20,4,2.5,0.3,3,1.957616674,10,5
24,4024,1,1,21,1,0,0.05,0,2.495370008,0,7
24,4024,1,1,22,2,5,0.5,10,0.954275775,10,6
24,4024,1,1,23,4,0,0.2,0,1.258423156,0,6
24,4024,1,1,24,3,10,0.15,6,1.285848496,0,5
24,4024,1,1,25,3,5,0.25,5,1.402909556,10,6
24,4024,1,1,26,3,2.5,0.25,2.5,1.952096177,10,7
24,4024,1,1,27,2,10,0.45,18,1.024135241,10,7
24,4024,1,1,28,3,2.5,0.2,2,1.598257827,0,8
24,4024,1,1,29,4,0,0.25,0,0.813347273,10,7
24,4024,1,1,30,1,0,0,0,0.873497766,0,8
24,4024,1,2,31,2,10,0.35,14,1.045830931,10,8
24,4024,1,2,32,1,0,0,0,0.823386883,0,9
24,4024,1,2,33,3,5,0.15,3,1.377559411,0,9
24,4024,1,2,34,3,2.5,0.25,2.5,1.898092247,10,10
24,4024,1,2,35,2,10,0.4,16,1.27972271,10,9
24,4024,1,2,36,4,2.5,0.25,2.5,1.248151996,10,8
24,4024,1,2,37,2,5,0.3,6,1.498100229,10,10
24,4024,1,2,38,3,2.5,0.3,3,1.870451141,10,11
24,4024,1,2,39,3,2.5,0.3,3,1.019988936,10,12
24,4024,1,2,40,4,2.5,0.25,2.5,0.903726699,10,9
24,4024,1,2,41,2,10,0.5,20,1.143350991,10,11
24,4024,1,2,42,4,2.5,0.3,3,0.924884712,10,10
24,4024,1,2,43,2,10,0.5,20,1.376410166,10,12
24,4024,1,2,44,1,0,0.05,0,1.197750569,0,10
24,4024,1,2,45,4,0,0.15,0,1.111264119,0,11
24,4024,1,2,46,3,5,0.25,5,1.23558244,10,13
24,4024,1,2,47,2,10,0.4,16,1.0120358,10,13
24,4024,1,2,48,1,0,0.05,0,0.865083482,0,11
24,4024,1,2,49,4,2.5,0.05,0.5,1.170431005,0,12
24,4024,1,2,50,2,10,0.45,18,1.245238016,10,14
24,4024,1,2,51,4,2.5,0,0,1.041635078,0,13
24,4024,1,2,52,4,2.5,0.45,4.5,1.590728744,10,14
24,4024,1,2,53,1,0,0.1,0,1.216460653,0,12
24,4024,1,2,54,1,0,0.1,0,0.645137584,0,13
24,4024,1,2,55,2,10,0.5,20,0.969360277,10,15
24,4024,1,2,56,3,2.5,0.3,3,1.253886084,10,14
24,4024,1,2,57,1,0,0.1,0,0.908170878,0,14
24,4024,1,2,58,1,0,0,0,1.923087076,0,15
24,4024,1,2,59,3,2.5,0.2,2,1.427137363,0,15
24,4024,1,2,60,4,0,0.5,0,0.73805668,10,15
25,4025,1,1,1,3,7.5,0.3,9,1.405101025,10,1
25,4025,1,1,2,3,7.5,0.3,9,1.266447337,10,2
25,4025,1,1,3,4,5,0.45,9,1.065508526,10,1
25,4025,1,1,4,1,10,0,0,0.831716663,0,1
25,4025,1,1,5,4,5,0.3,6,1.159773081,10,2
25,4025,1,1,6,3,7.5,0.15,4.5,1.091568315,0,3
25,4025,1,1,7,1,2.5,0,0,1.125445971,0,2
25,4025,1,1,8,2,2.5,0.5,5,1.216047259,10,1
25,4025,1,1,9,4,7.5,0.15,4.5,1.199649948,0,3
25,4025,1,1,10,1,0,0.15,0,0.791647494,0,3
25,4025,1,1,11,4,10,0.3,12,0.831504107,10,4
25,4025,1,1,12,4,10,0.2,8,0.782433198,0,5
25,4025,1,1,13,4,10,0,0,0.885237225,0,6
25,4025,1,1,14,4,2.5,0.25,2.5,0.751523806,10,7
25,4025,1,1,15,3,10,0.3,12,1.26286134,10,4
25,4025,1,1,16,4,7.5,0.4,12,1.58984103,10,8
25,4025,1,1,17,2,7.5,0.5,15,1.31148239,10,2
25,4025,1,1,18,2,7.5,0.45,13.5,1.106712774,10,3
25,4025,1,1,19,3,7.5,0.25,7.5,0.797273162,10,5
25,4025,1,1,20,1,0,0.2,0,0.972249759,0,4
25,4025,1,1,21,3,2.5,0.15,1.5,1.500679228,0,6
25,4025,1,1,22,3,5,0.35,7,1.178702742,10,7
25,4025,1,1,23,3,5,0.2,4,0.969163129,0,8
25,4025,1,1,24,4,0,0.25,0,1.088539001,10,9
25,4025,1,1,25,1,0,0,0,0.960920013,0,5
25,4025,1,1,26,2,10,0.35,14,2.402857342,10,4
25,4025,1,1,27,1,2.5,0.15,1.5,1.381098207,0,6
25,4025,1,1,28,4,10,0.2,8,1.391026347,0,10
25,4025,1,1,29,4,7.5,0.5,15,1.162195739,10,11
25,4025,1,1,30,1,5,0,0,2.805542847,0,7
25,4025,1,2,31,2,10,0.3,12,1.411934587,10,5
25,4025,1,2,32,2,10,0.35,14,1.001714557,10,6
25,4025,1,2,33,3,7.5,0.25,7.5,1.395154843,10,9
25,4025,1,2,34,1,0,0.05,0,2.603250528,0,8
25,4025,1,2,35,1,0,0.05,0,0.767385168,0,9
25,4025,1,2,36,2,10,0.4,16,0.973647028,10,7
25,4025,1,2,37,2,10,0.45,18,1.150149236,10,8
25,4025,1,2,38,1,10,0,0,1.965711003,0,10
25,4025,1,2,39,1,0,0.1,0,0.747622831,0,11
25,4025,1,2,40,2,0,0.45,0,0.839239868,10,9
25,4025,1,2,41,1,0,0.05,0,0.760688397,0,12
25,4025,1,2,42,3,10,0.35,14,0.870321226,10,10
25,4025,1,2,43,4,10,0.1,4,1.194714313,0,12
25,4025,1,2,44,3,7.5,0.2,6,1.318643068,0,11
25,4025,1,2,45,3,5,0.25,5,1.410436759,10,12
25,4025,1,2,46,4,7.5,0.35,10.5,2.410336986,10,13
25,4025,1,2,47,3,2.5,0.25,2.5,1.711565499,10,13
25,4025,1,2,48,2,10,0.5,20,1.097453794,10,10
25,4025,1,2,49,4,10,0.05,2,2.344472268,0,14
25,4025,1,2,50,3,10,0.2,8,0.89266031,0,14
25,4025,1,2,51,2,10,0.4,16,0.701262094,10,11
25,4025,1,2,52,1,0,0.05,0,0.79058282,0,13
25,4025,1,2,53,3,10,0.25,10,1.099506721,10,15
25,4025,1,2,54,2,10,0.5,20,1.183921811,10,12
25,4025,1,2,55,2,10,0.5,20,1.084597603,10,13
25,4025,1,2,56,1,0,0.1,0,1.240454946,0,14
25,4025,1,2,57,2,10,0.4,16,1.002105988,10,14
25,4025,1,2,58,2,10,0.45,18,1.603013694,10,15
25,4025,1,2,59,4,5,0.25,5,1.307985151,10,15
25,4025,1,2,60,1,0,0.1,0,1.050057996,0,15
26,4026,1,1,1,1,5,0,0,1.693962686,0,1
26,4026,1,1,2,3,5,0.2,4,1.836572782,0,1
26,4026,1,1,3,4,2.5,0.45,4.5,1.178637659,10,1
26,4026,1,1,4,3,2.5,0.25,2.5,1.425209688,10,2
26,4026,1,1,5,3,5,0.25,5,1.9682252,10,3
26,4026,1,1,6,2,5,0.5,10,1.488407403,10,1
26,4026,1,1,7,4,2.5,0.05,0.5,1.522205973,0,2
26,4026,1,1,8,4,5,0.4,8,2.378485895,10,3
26,4026,1,1,9,4,5,0.3,6,1.685597834,10,4
26,4026,1,1,10,2,5,0.4,8,1.793321407,10,2
26,4026,1,1,11,3,2.5,0.35,3.5,1.574135334,10,4
26,4026,1,1,12,2,7.5,0.5,15,1.08719064,10,3
26,4026,1,1,13,1,5,0.15,3,1.50579374,0,2
26,4026,1,1,14,4,2.5,0.5,5,1.372011335,10,5
26,4026,1,1,15,4,5,0.25,5,1.48243968,10,6
26,4026,1,1,16,2,7.5,0.4,12,1.583380983,10,4
26,4026,1,1,17,2,10,0.45,18,1.436640498,10,5
26,4026,1,1,18,3,5,0.3,6,1.490595616,10,5
26,4026,1,1,19,3,5,0.35,7,1.372886116,10,6
26,4026,1,1,20,2,7.5,0.45,13.5,1.916121307,10,6
26,4026,1,1,21,3,2.5,0.15,1.5,1.248524724,0,7
26,4026,1,1,22,4,5,0.3,6,1.634462634,10,7
26,4026,1,1,23,2,7.5,0.45,13.5,1.732761174,10,7
26,4026,1,1,24,3,2.5,0.15,1.5,1.330603518,0,8
26,4026,1,1,25,1,5,0.1,2,1.587797826,0,3
26,4026,1,1,26,2,5,0.5,10,1.656759675,10,8
26,4026,1,1,27,2,10,0.35,14,1.213881402,10,9
26,4026,1,1,28,1,2.5,0.05,0.5,1.545235489,0,4
26,4026,1,1,29,4,5,0,0,1.406686333,0,8
26,4026,1,1,30,1,5,0.2,4,1.551061194,0,5
26,4026,1,2,31,1,5,0,0,0.932389217,0,6
26,4026,1,2,32,2,7.5,0.4,12,1.098920981,10,10
26,4026,1,2,33,4,5,0.15,3,1.076594757,0,9
26,4026,1,2,34,2,7.5,0.35,10.5,1.58131583,10,11
26,4026,1,2,35,1,2.5,0,0,1.818049713,0,7
26,4026,1,2,36,4,2.5,0.1,1,1.441438545,0,10
26,4026,1,2,37,3,5,0.25,5,1.160816552,10,9
26,4026,1,2,38,3,5,0.25,5,1.423945415,10,10
26,4026,1,2,39,3,7.5,0.2,6,1.328824427,0,11
26,4026,1,2,40,4,5,0.2,4,1.558598291,0,11
26,4026,1,2,41,4,2.5,0.2,2,1.723517294,0,12
26,4026,1,2,42,1,0,0.15,0,1.013638921,0,8
26,4026,1,2,43,4,5,0.35,7,1.249419242,10,13
26,4026,1,2,44,1,2.5,0.1,1,1.017845004,0,9
26,4026,1,2,45,3,5,0.25,5,1.667343997,10,12
26,4026,1,2,46,2,7.5,0.5,15,1.522115068,10,12
26,4026,1,2,47,3,7.5,0.3,9,1.282116763,10,13
26,4026,1,2,48,4,7.5,0.25,7.5,1.685459744,10,14
26,4026,1,2,49,1,5,0,0,1.152401386,0,10
26,4026,1,2,50,1,5,0.1,2,1.815146607,0,11
26,4026,1,2,51,1,5,0,0,1.372502553,0,12
26,4026,1,2,52,1,0,0.05,0,0.617555625,0,13
26,4026,1,2,53,1,2.5,0.05,0.5,1.215893481,0,14
26,4026,1,2,54,2,10,0.5,20,2.397123578,10,13
26,4026,1,2,55,2,7.5,0.45,13.5,0.865156397,10,14
26,4026,1,2,56,3,5,0.2,4,1.24309932,0,14
26,4026,1,2,57,1,0,0.05,0,1.277833903,0,15
26,4026,1,2,58,4,5,0.25,5,1.372096588,10,15
26,4026,1,2,59,2,7.5,0.3,9,1.132221111,10,15
26,4026,1,2,60,3,5,0.3,6,1.254540738,10,15
27,4027,1,1,1,4,-1,0.25,-1,-1,10,1
27,4027,1,1,2,1,2.5,0.2,2,0.99978613,0,1
27,4027,1,1,3,4,2.5,0.2,2,0.65782005,0,2
27,4027,1,1,4,2,0,0.45,0,1.037355084,10,1
27,4027,1,1,5,4,2.5,0.3,3,1.320093328,10,3
27,4027,1,1,6,3,0,0.25,0,1.045679162,10,1
27,4027,1,1,7,3,0,0.25,0,1.428651139,10,2
27,4027,1,1,8,3,2.5,0.15,1.5,0.571706675,0,3
27,4027,1,1,9,3,0,0.2,0,0.642754481,0,4
27,4027,1,1,10,2,2.5,0.45,4.5,1.927987572,10,2
27,4027,1,1,11,2,2.5,0.5,5,0.612761108,10,3
27,4027,1,1,12,1,2.5,0,0,1.142070872,0,2
27,4027,1,1,13,4,0,0.45,0,0.375214256,10,4
27,4027,1,1,14,4,2.5,0.5,5,1.006124134,10,5
27,4027,1,1,15,3,2.5,0.35,3.5,2.108672798,10,5
27,4027,1,1,16,2,2.5,0.5,5,1.678738824,10,4
27,4027,1,1,17,2,2.5,0.45,4.5,0.970121692,10,5
27,4027,1,1,18,3,5,0.2,4,1.249835639,0,6
27,4027,1,1,19,4,0,0.1,0,1.593755703,0,6
27,4027,1,1,20,3,2.5,0.25,2.5,0.956599515,10,7
27,4027,1,1,21,3,2.5,0.3,3,1.036458236,10,8
27,4027,1,1,22,4,2.5,0.25,2.5,1.840716157,10,7
27,4027,1,1,23,3,2.5,0.3,3,1.160249908,10,9
27,4027,1,1,24,1,0,0,0,0.557241568,0,3
27,4027,1,1,25,4,2.5,0.3,3,1.205925041,10,8
27,4027,1,1,26,2,5,0.4,8,0.666736777,10,6
27,4027,1,1,27,1,0,0.15,0,1.345660139,0,4
27,4027,1,1,28,2,5,0.3,6,1.217768981,10,7
27,4027,1,1,29,4,2.5,0.4,4,1.272115858,10,9
27,4027,1,1,30,2,2.5,0.35,3.5,1.551574968,10,8
27,4027,1,2,31,2,2.5,0.35,3.5,1.421552082,10,9
27,4027,1,2,32,1,0,0,0,0.524527866,0,5
27,4027,1,2,33,4,5,0.15,3,1.098752666,0,10
27,4027,1,2,34,1,0,0.1,0,0.875573487,0,6
27,4027,1,2,35,2,5,0.45,9,1.344259698,10,10
27,4027,1,2,36,4,2.5,0.05,0.5,1.018614086,0,11
27,4027,1,2,37,2,2.5,0.4,4,1.284331153,10,11
27,4027,1,2,38,3,2.5,0.3,3,1.339710767,10,10
27,4027,1,2,39,1,0,0.05,0,0.924640059,0,7
27,4027,1,2,40,2,5,0.5,10,1.074458702,10,12
27,4027,1,2,41,1,0,0.1,0,0.664434178,0,8
27,4027,1,2,42,3,2.5,0.2,2,0.822515848,0,11
27,4027,1,2,43,4,-1,0,-1,-1,0,12
27,4027,1,2,44,3,0,0.35,0,0.661863731,10,12
27,4027,1,2,45,4,0,0.2,0,1.497526534,0,13
27,4027,1,2,46,1,0,0.1,0,0.6708945,0,9
27,4027,1,2,47,3,0,0.25,0,0.962327443,10,13
27,4027,1,2,48,1,2.5,0,0,0.408421365,0,10
27,4027,1,2,49,2,0,0.4,0,0.62719092,10,13
27,4027,1,2,50,4,0,0.35,0,0.494927357,10,14
27,4027,1,2,51,4,2.5,0.25,2.5,0.95704927,10,15
27,4027,1,2,52,1,0,0,0,0.69239871,0,11
27,4027,1,2,53,3,2.5,0.25,2.5,1.142864915,10,14
27,4027,1,2,54,1,0,0.15,0,0.867868541,0,12
27,4027,1,2,55,2,7.5,0.5,15,0.789776395,10,14
27,4027,1,2,56,1,0,0.05,0,0.557820318,0,13
27,4027,1,2,57,3,2.5,0.15,1.5,2.653305576,0,15
27,4027,1,2,58,2,7.5,0.5,15,1.071118871,10,15
27,4027,1,2,59,1,0,0.05,0,0.624453758,0,14
27,4027,1,2,60,1,0,0.05,0,0.584668575,0,15
28,4028,1,1,1,1,2.5,0.05,0.5,2.907920786,0,1
28,4028,1,1,2,2,2.5,0.45,4.5,1.211873245,10,1
28,4028,1,1,3,3,0,0.25,0,2.376069681,10,1
28,4028,1,1,4,2,5,0.35,7,1.955458162,10,2
28,4028,1,1,5,3,0,0.25,0,2.098456064,10,2
28,4028,1,1,6,1,-1,0.15,-1,-1,0,2
28,4028,1,1,7,4,2.5,0.05,0.5,1.204409408,0,1
28,4028,1,1,8,4,2.5,0.2,2,1.690903432,0,2
28,4028,1,1,9,4,0,0.45,0,1.633530944,10,3
28,4028,1,1,10,2,2.5,0.5,5,2.656445634,10,3
28,4028,1,1,11,3,0,0.2,0,2.828844005,0,3
28,4028,1,1,12,1,2.5,0.05,0.5,1.896999428,0,3
28,4028,1,1,13,4,5,0.15,3,2.153347135,0,4
28,4028,1,1,14,4,2.5,0.25,2.5,1.237611742,10,5
28,4028,1,1,15,3,5,0.35,7,1.839656052,10,4
28,4028,1,1,16,1,0,0.05,0,1.517132383,0,4
28,4028,1,1,17,4,10,0.4,16,0.579740176,10,6
28,4028,1,1,18,1,0,0,0,2.750264685,0,5
28,4028,1,1,19,1,-1,0.15,-1,-1,0,6
28,4028,1,1,20,1,0,0.05,0,0.593306066,0,7
28,4028,1,1,21,4,10,0,0,0.468760232,0,7
28,4028,1,1,22,3,5,0.35,7,1.607207617,10,5
28,4028,1,1,23,2,7.5,0.4,12,1.823493459,10,4
28,4028,1,1,24,3,5,0.3,6,0.911680937,10,6
28,4028,1,1,25,3,0,0.15,0,0.103305489,0,7
28,4028,1,1,26,4,0,0.3,0,0.95774875,10,8
28,4028,1,1,27,1,0,0,0,1.080579568,0,8
28,4028,1,1,28,2,7.5,0.5,15,1.330728377,10,5
28,4028,1,1,29,2,10,0.4,16,0.863957943,10,6
28,4028,1,1,30,1,0,0.1,0,1.542870747,0,9
28,4028,1,2,31,3,2.5,0.15,1.5,1.670792308,0,8
28,4028,1,2,32,1,2.5,0.1,1,0.909775077,0,10
28,4028,1,2,33,4,2.5,0.25,2.5,1.916301169,10,9
28,4028,1,2,34,4,2.5,0.2,2,1.927605509,0,10
28,4028,1,2,35,3,0,0.2,0,1.696177888,0,9
28,4028,1,2,36,1,2.5,0,0,1.91084115,0,11
28,4028,1,2,37,2,7.5,0.45,13.5,0.597266632,10,7
28,4028,1,2,38,1,0,0.2,0,1.062200608,0,12
28,4028,1,2,39,2,10,0.5,20,0.662843287,10,8
28,4028,1,2,40,4,0,0.35,0,2.432601412,10,11
28,4028,1,2,41,1,0,0,0,0.938377944,0,13
28,4028,1,2,42,4,10,0.25,10,0.885459669,10,12
28,4028,1,2,43,2,10,0.5,20,0.580244822,10,9
28,4028,1,2,44,3,5,0.2,4,1.367664248,0,10
28,4028,1,2,45,2,10,0.45,18,0.585960991,10,10
28,4028,1,2,46,2,10,0.45,18,0.580021439,10,11
28,4028,1,2,47,2,10,0.4,16,1.752211219,10,12
28,4028,1,2,48,2,10,0.5,20,0.71209523,10,13
28,4028,1,2,49,2,10,0.35,14,0.591555225,10,14
28,4028,1,2,50,4,2.5,0.1,1,1.052511515,0,13
28,4028,1,2,51,3,0,0.25,0,0.877016773,10,11
28,4028,1,2,52,3,5,0.25,5,1.021608056,10,12
28,4028,1,2,53,2,10,0.3,12,0.893877814,10,15
28,4028,1,2,54,3,2.5,0.3,3,2.193993311,10,13
28,4028,1,2,55,1,0,0.1,0,0.868843995,0,14
28,4028,1,2,56,3,2.5,0.3,3,1.325972601,10,14
28,4028,1,2,57,1,0,0,0,1.113265404,0,15
28,4028,1,2,58,4,0,0.3,0,1.731458083,10,14
28,4028,1,2,59,4,-1,0.5,-1,-1,10,15
28,4028,1,2,60,3,2.5,0.25,2.5,0.89760108,10,15
29,4029,1,1,1,3,-1,0.25,-1,-1,10,1
29,4029,1,1,2,3,2.5,0.35,3.5,1.502545543,10,2
29,4029,1,1,3,1,5,0.05,1,2.341541168,0,1
29,4029,1,1,4,2,2.5,0.35,3.5,1.557592767,10,1
29,4029,1,1,5,2,-1,0.45,-1,-1,10,2
29,4029,1,1,6,3,2.5,0.2,2,1.716476348,0,3
29,4029,1,1,7,3,-1,0.3,-1,-1,10,4
29,4029,1,1,8,4,-1,0.25,-1,-1,10,1
29,4029,1,1,9,4,7.5,0.45,13.5,1.141161116,10,2
29,4029,1,1,10,4,7.5,0.3,9,1.257966359,10,3
29,4029,1,1,11,4,7.5,0.3,9,1.76327344,10,4
29,4029,1,1,12,4,7.5,0.35,10.5,1.790738619,10,5
29,4029,1,1,13,2,0,0.5,0,1.118379724,10,3
29,4029,1,1,14,2,0,0.45,0,1.250969594,10,4
29,4029,1,1,15,3,0,0.25,0,0.968830695,10,5
29,4029,1,1,16,2,2.5,0.4,4,1.42491629,10,5
29,4029,1,1,17,2,5,0.35,7,2.441286971,10,6
29,4029,1,1,18,3,0,0.3,0,0.758478357,10,6
29,4029,1,1,19,1,0,0.1,0,1.349066366,0,2
29,4029,1,1,20,3,0,0.35,0,2.151747333,10,7
29,4029,1,1,21,2,5,0.4,8,1.588443182,10,7
29,4029,1,1,22,4,7.5,0.15,4.5,1.612775379,0,6
29,4029,1,1,23,3,2.5,0.3,3,1.942938432,10,8
29,4029,1,1,24,1,2.5,0.1,1,1.743009861,0,3
29,4029,1,1,25,2,5,0.45,9,1.762168189,10,8
29,4029,1,1,26,3,2.5,0.25,2.5,1.902308166,10,9
29,4029,1,1,27,3,0,0.25,0,1.483191497,10,10
29,4029,1,1,28,4,5,0,0,2.077446152,0,7
29,4029,1,1,29,1,0,0,0,1.271624385,0,4
29,4029,1,1,30,1,0,0.05,0,2.210449629,0,5
29,4029,1,2,31,1,0,0.15,0,1.52651652,0,6
29,4029,1,2,32,4,5,0.4,8,1.691968139,10,8
29,4029,1,2,33,1,0,0.05,0,0.832564433,0,7
29,4029,1,2,34,1,0,0.15,0,0.803578102,0,8
29,4029,1,2,35,3,0,0.2,0,1.287699179,0,11
29,4029,1,2,36,4,5,0.25,5,2.716258926,10,9
29,4029,1,2,37,1,0,0.1,0,1.001905089,0,9
29,4029,1,2,38,3,0,0.2,0,0.834569866,0,12
29,4029,1,2,39,1,0,0.2,0,1.039264191,0,10
29,4029,1,2,40,4,5,0.05,1,2.044657854,0,10
29,4029,1,2,41,3,0,0.15,0,1.493886183,0,13
29,4029,1,2,42,1,0,0,0,1.094969913,0,11
29,4029,1,2,43,2,7.5,0.5,15,1.73373058,10,9
29,4029,1,2,44,4,2.5,0.2,2,1.49600928,0,11
29,4029,1,2,45,2,10,0.5,20,1.3125119,10,10
29,4029,1,2,46,2,10,0.45,18,1.277694171,10,11
29,4029,1,2,47,2,7.5,0.5,15,2.115707541,10,12
29,4029,1,2,48,4,0,0.2,0,1.038672898,0,12
29,4029,1,2,49,2,10,0.4,16,1.259411778,10,13
29,4029,1,2,50,1,0,0.05,0,1.055920071,0,12
29,4029,1,2,51,3,0,0.25,0,0.959179158,10,14
29,4029,1,2,52,4,0,0.25,0,0.802069377,10,13
29,4029,1,2,53,1,0,0,0,1.276955517,0,13
29,4029,1,2,54,1,0,0,0,1.193399361,0,14
29,4029,1,2,55,2,7.5,0.5,15,1.112965087,10,14
29,4029,1,2,56,4,0,0.1,0,0.89545539,0,14
29,4029,1,2,57,4,0,0.5,0,0.768601751,10,15
29,4029,1,2,58,2,7.5,0.3,9,1.82619473,10,15
29,4029,1,2,59,1,0,0,0,0.771278777,0,15
29,4029,1,2,60,3,0,0.15,0,1.068733904,0,15
30,4030,1,1,1,2,-1,0.5,-1,-1,10,1
30,4030,1,1,2,2,7.5,0.5,15,1.262359042,10,2
30,4030,1,1,3,4,10,0.25,10,1.548958782,10,1
30,4030,1,1,4,4,10,0.25,10,1.552769556,10,2
30,4030,1,1,5,1,7.5,0,0,2.063680367,0,1
30,4030,1,1,6,2,7.5,0.5,15,1.981483222,10,3
30,4030,1,1,7,2,7.5,0.4,12,1.261816733,10,4
30,4030,1,1,8,1,7.5,0.2,6,1.782727849,0,2
30,4030,1,1,9,3,7.5,0.3,9,2.532233607,10,1
30,4030,1,1,10,2,7.5,0.35,10.5,1.774067507,10,5
30,4030,1,1,11,1,7.5,0.1,3,1.355248767,0,3
