subject,condition,trial,delta,q_val
20,2,50,-0.845094398,1.835313627
20,2,51,-0.889353328,1.879060322
20,2,52,-4.747284797,1.692341696
20,2,53,3.223381077,1.957522322
20,2,54,-0.031493867,2.03112937
20,2,55,-6.893881099,1.814094186
20,2,56,1.114592088,1.947961328
20,2,57,2.052038672,2.063126356
20,2,58,-2.157656216,2.1326844
20,2,59,-0.040658532,2.040187967
20,2,60,-2.989516289,1.954916871
21,2,1,-0.432262332,0.390621099
21,2,2,0.067737668,0.499999999
21,2,3,-0.499999999,0.451833377
21,2,4,0.048166623,0.499999999
21,2,5,0.567737668,0.999999992
21,2,6,-1.432262332,0.294287853
21,2,7,-2.304855705,0.082821475
21,2,8,-0.398934139,-0.139496481
21,2,9,0.963783209,1.499999987
21,2,10,0.13949648,-1.85E-09
21,2,11,-0.01439199,0.013005563
21,2,12,-0.013005563,0.011752695
21,2,13,-0.495300464,1.447586563
21,2,14,0.073206584,-9.72E-10
21,2,15,0.053442003,-7.09E-10
21,2,16,8.93E-10,-1.18E-17
21,2,17,2.552413437,3.999999966
21,2,18,-3.79E-09,3.42E-09
21,2,19,-2.43E-09,2.20E-09
21,2,20,0.089658801,-1.19E-09
21,2,21,-2.33E-09,2.10E-09
21,2,22,-2.10E-09,1.90E-09
21,2,23,-2.38E-09,2.15E-09
21,2,24,-1.49E-09,1.35E-09
21,2,25,2.61E-09,-3.47E-17
21,2,26,3.47E-17,-4.61E-25
21,2,27,-1.89E-09,1.71E-09
21,2,28,-1.71E-09,1.55E-09
21,2,29,-1.55E-09,1.40E-09
21,2,30,2.000000037,5.999999973
21,2,31,-3.999999973,5.614666995
21,2,32,0.686123144,-9.11E-09
21,2,33,9.11E-09,-1.21E-16
21,2,34,4.385333004,9.999999942
21,2,35,0.686123135,-9.11E-09
21,2,36,-7.53E-09,6.80E-09
21,2,37,5.85E-08,10
21,2,38,1.04E-08,-1.38E-16
21,2,39,-6.80E-09,6.15E-09
21,2,40,-1.999999999,9.807333509
21,2,41,0.343061576,-4.55E-09
21,2,42,4.55E-09,-6.05E-17
21,2,43,1.029184711,-1.37E-08
21,2,44,-1.53E-09,1.38E-09
21,2,45,0.343061567,-4.55E-09
21,2,46,0.192666489,9.999999997
21,2,47,-1.999999997,9.807333507
21,2,48,0.343061588,-4.55E-09
21,2,49,0.192666492,9.999999997
21,2,50,-1.999999997,9.807333507
21,2,51,0.686123147,-9.11E-09
21,2,52,0.686123153,-9.11E-09
21,2,53,9.11E-09,-1.21E-16
21,2,54,1.21E-16,-1.61E-24
21,2,55,-3.807333509,9.440560717
21,2,56,0.653074916,-8.67E-09
21,2,57,0.559439282,9.999999993
21,2,58,0.996136492,-1.32E-08
21,2,59,0.653074921,-8.67E-09
21,2,60,1.23E-08,-1.63E-16
22,2,1,0.999999996,4.10E-09
22,2,2,-4.000000004,-0.315816118
22,2,3,-3.73E-09,3.44E-09
22,2,4,-0.184183882,-0.330358178
22,2,5,0.999999996,4.10E-09
22,2,6,-1.500000004,-0.118431042
22,2,7,-0.169641822,-0.343752083
22,2,8,2.001710392,-0.001710391
22,2,9,-0.380796788,0.350731346
22,2,10,3.005549736,-0.005549735
22,2,11,2.005549735,-0.005549734
22,2,12,0.005549734,-0.005549734
22,2,13,-1.314017716,1.210270721
22,2,14,-1.210270721,1.11471497
22,2,15,-5.198218902,0.787798569
22,2,16,-5.787798569,0.330828545
22,2,17,-2.830828545,0.107323222
22,2,18,4.17030755,-0.170307549
22,2,19,-4.776181669,1.399082876
22,2,20,-2.859941494,0.634137586
22,2,21,-4.059084526,1.238603443
22,2,22,-2.593212282,0.388467721
22,2,23,1.696823293,1.303176708
22,2,24,-2.303176708,1.121331624
22,2,25,-1.515056522,1.395436703
22,2,26,1.893943779,1.106056222
22,2,27,-7.039462273,0.483668355
22,2,28,2.734349186,0.265650815
22,2,29,-5.213177071,1.80157573
22,2,30,4.78691051,0.213089492
22,2,31,-2.875323409,1.648305037
22,2,32,-3.691758007,2.400278833
22,2,33,-1.860524692,2.213628769
22,2,34,-0.881520283,2.311920704
22,2,35,-3.204740931,1.951713718
22,2,36,-2.279609231,2.099624895
22,2,37,2.400375105,2.099624896
22,2,38,1.975149271,0.52485073
22,2,39,-6.368320413,1.86551585
22,2,40,2.039357209,0.460642792
22,2,41,-1.306274,2.703138403
22,2,42,-7.083123472,2.523882326
22,2,43,-6.172523666,1.685178045
22,2,44,2.686176288,0.313823713
22,2,45,1.914716414,3.085283587
22,2,46,-4.56863173,2.207919841
22,2,47,-2.799039411,3.078043968
22,2,48,4.392800281,0.60719972
22,2,49,1.39280028,0.607199721
22,2,50,-8.290637595,2.636058342
22,2,51,-5.136058342,2.230545836
22,2,52,-3.986565291,3.671809894
22,2,53,-5.190351699,1.780552514
22,2,54,-3.961084136,3.648340579
22,2,55,-4.240615288,1.40580162
22,2,56,2.463214091,3.53678591
22,2,57,-5.078566169,3.677592901
22,2,58,1.781614653,0.718385348
22,2,59,-4.019694779,3.702323675
22,2,60,0.322142813,0.677857187
23,2,1,-5.999999952,-2.598759686
23,2,2,8.000000048,2.746056355
23,2,3,-7.999999952,-4.131679578
23,2,4,8.000000048,2.746056355
23,2,5,0,-2.598759686
23,2,6,-10.74605635,-5.490365416
23,2,7,6.090488403,2.477492577
23,2,8,0,-4.968224333
23,2,9,3.435304441,-3.114938084
23,2,10,3.114938084,-2.824448148
23,2,11,3.522507419,2.805991231
23,2,12,4.968224328,-4.504902384
23,2,13,4.504902384,-4.084788478
23,2,14,4.084788478,-3.703853155
23,2,15,2.82444814,-2.561048439
23,2,16,5.490365401,-4.978350121
23,2,17,3.703853151,-3.358442733
23,2,18,5.194008757,3.290369176
23,2,19,4.978350117,-4.514083872
23,2,20,2.561048429,-2.322212608
23,2,21,4.51408387,-4.093113726
23,2,22,4.093113726,-3.711402015
23,2,23,3.358442723,-3.045244263
23,2,24,4.709630814,3.729575461
23,2,25,2.3222126,-2.105649904
23,2,26,3.71140201,-3.365287608
23,2,27,2.105649902,-1.909283204
23,2,28,1.909283204,-1.731229085
23,2,29,3.365287606,-3.051450812
23,2,30,0.270424532,3.754794462
23,2,31,1.731229084,-1.569779767
23,2,32,1.569779767,-1.423386737
23,2,33,3.045244252,-2.761253757
23,2,34,1.423386735,-1.290645888
23,2,35,2.761253757,-2.503747377
23,2,36,2.503747377,-2.270255283
23,2,37,0.790645885,-1.216912582
23,2,38,1.551450805,-2.90676708
23,2,39,2.270255282,-2.058537972
23,2,40,2.906767079,-2.635690557
23,2,41,2.635690557,-2.389893831
23,2,42,2.389893831,-2.167019383
23,2,43,2.245205526,3.964175718
23,2,44,2.167019382,-1.964929547
23,2,45,2.035824281,4.154030685
23,2,46,1.216912574,-1.103426897
23,2,47,5.845969314,4.699208538
23,2,48,2.058537962,-1.866564785
23,2,49,1.866564785,-1.692494459
23,2,50,3.300791461,5.007030613
23,2,51,4.992969387,5.472660208
23,2,52,-3.472660208,2.811005253
23,2,53,1.962829507,-1.779781818
23,2,54,1.373761939,-1.245648953
23,2,55,1.779781817,-1.613804615
23,2,56,7.188994744,3.481429697
23,2,57,2.235264582,-2.026810402
23,2,58,2.026810402,-1.837796043
23,2,59,0.518570301,3.529790036
23,2,60,6.470209964,4.133182729
24,2,1,0,0
24,2,2,-0.933570258,0.798363974
24,2,3,0.701636026,0.947156972
24,2,4,-2.947156972,0.520328738
24,2,5,-3.520328738,0.010489693
24,2,6,3.989510307,0.856528349
24,2,7,-2.433570258,0.581123305
24,2,8,-8.933570258,-0.360252925
24,2,9,0.730736204,0.924227946
24,2,10,-0.581123305,0.496960895
24,2,11,9.09053549,2.837256102
24,2,12,0.158235086,0.875321163
24,2,13,-1.124983641,-0.537944491
24,2,14,5.191324106,3.909578143
24,2,15,0.53794449,-0.423864867
24,2,16,-1.468380691,0.255719356
24,2,17,6.127726066,5.171755004
24,2,18,0.461169075,-0.36337089
24,2,19,2.828244996,5.771529014
24,2,20,0.36337089,-0.286312355
24,2,21,0.228470986,5.819979894
24,2,22,-2.213687645,-0.606914344
24,2,23,-0.253198018,0.716528081
24,2,24,-1.193048131,0.020262416
24,2,25,-1.726999282,5.476882963
24,2,26,0.023611998,-0.018604701
24,2,27,0.018604701,-0.01465928
24,2,28,0.01465928,-0.011550549
24,2,29,0.687530639,-0.541728911
24,2,30,-5.142344281,-0.102406591
24,2,31,0.102406591,-0.080689657
24,2,32,0.672370158,-0.529783449
24,2,33,-1.970216551,-0.815124223
24,2,34,-3.296188368,4.818810925
24,2,35,5.181189075,5.91756388
24,2,36,0.898863882,-0.708245602
24,2,37,0.275984803,-0.217457867
24,2,38,-2.285517337,-0.545487539
24,2,39,0.545487539,-0.429808293
24,2,40,4.140499683,6.737558654
24,2,41,-0.224478569,-0.308032014
24,2,42,0.308032014,-0.242708961
24,2,43,0.93551117,-0.237121254
24,2,44,-0.731855776,6.625863218
24,2,45,0.790604838,-0.622944598
24,2,46,0.622944598,-0.49083936
24,2,47,-2.625863218,6.245567031
24,2,48,0,-0.55754941
24,2,49,0.328011806,-0.258451723
24,2,50,-0.677575901,-0.42055546
24,2,51,0.574763225,-0.452875607
24,2,52,0.275665538,-0.217206308
24,2,53,1.771646783,6.604058892
24,2,54,-1.57944454,-0.649301852
24,2,55,1.436066894,6.868473766
24,2,56,0.257332093,-0.202760759
24,2,57,0.202760759,-0.159762139
24,2,58,0.649301851,-0.511607141
24,2,59,0.159762138,-0.125882054
24,2,60,0.493001392,-0.388452662
25,2,1,1.654489202,1.857341732
25,2,2,-6.345510798,-0.094519685
25,2,3,0.094519685,-0.06527918
25,2,4,-4.345510798,0.359354094
25,2,5,-1.359354094,0.050866504
25,2,6,4.654489202,2.785418387
25,2,7,5.214581613,4.39859554
25,2,8,0.14293345,1.901284283
25,2,9,-0.050866564,0.039323064
25,2,10,0.065564662,-0.045281651
25,2,11,0.045281651,-0.03127337
25,2,12,3.601414757,5.512714896
25,2,13,-1.512714896,5.169424083
25,2,14,-3.169424083,4.45016484
25,2,15,-0.038375069,0.02966635
25,2,16,-0.02966635,0.022933961
25,2,17,5.599687788,3.632625381
25,2,18,-0.450151125,4.347995229
25,2,19,0.032326227,-0.022325822
25,2,20,-0.022842877,0.017658986
25,2,21,-1.63252961,3.262048419
25,2,22,-0.017328432,0.013395972
25,2,23,-9.977335491,-2.28688999
25,2,24,-0.011375769,0.008794187
25,2,25,2.286892294,-1.579421844
25,2,26,-11.26002243,0.704707963
25,2,27,0.295292037,0.796059179
25,2,28,3.656645856,5.474570028
25,2,29,1.581701721,-1.09238824
25,2,30,1.09238824,-0.754448232
25,2,31,0.754448232,-0.521052969
25,2,32,-5.796059257,-0.519280402
25,2,33,-0.005340792,0.00412877
25,2,34,0.526604596,5.636305214
25,2,35,-0.004128775,0.003191804
25,2,36,0.519282314,-0.358637716
25,2,37,-5.636304384,4.357218999
25,2,38,-0.002050575,0.001585224
25,2,39,-1.476629895,-0.858471901
25,2,40,-0.001286237,0.000994343
25,2,41,6.360078613,1.607468214
25,2,42,5.643080593,6.102656526
25,2,43,-3.107468277,0.902269092
25,2,44,-0.902269092,0.697510951
25,2,45,1.898155362,6.689055864
25,2,46,-0.000182608,0.000141167
25,2,47,3.310944173,7.713325824
25,2,48,-0.697510971,0.539220001
25,2,49,2.286815407,8.420631257
25,2,50,2.28E-09,-1.57E-09
25,2,51,-0.539220026,0.416851111
25,2,52,0.000109182,-7.54E-05
25,2,53,-8.420522076,6.509594988
25,2,54,0.861239264,-0.594807246
25,2,55,0.594807246,-0.410798339
25,2,56,0.410798339,-0.283714223
25,2,57,-0.415146151,0.320934175
25,2,58,-0.50951095,6.39388412
25,2,59,0.283901447,-0.196074012
25,2,60,-2.320831012,-0.205851159
26,2,1,2.658069927,1.355238012
26,2,2,-1.841930073,1.328479288
26,2,3,-6.328479288,1.282265256
26,2,4,-1.341930073,1.332130563
26,2,5,-1.832130563,1.318751339
26,2,6,-0.318751339,1.316423641
26,2,7,0.217734749,1.283355365
26,2,8,-0.355237993,1.35264385
26,2,9,0.716644636,1.28694333
26,2,10,-3.341930073,1.317525464
26,2,11,-6.317525464,1.271391422
26,2,12,-5.786943315,1.244683876
26,2,13,6.255316124,1.27600185
26,2,14,-0.352643851,1.350068651
26,2,15,-0.316423641,1.314112942
26,2,16,3.649931349,1.36834246
26,2,17,-3.271391448,1.24750195
26,2,18,1.631657547,1.376511538
26,2,19,-7.247501957,1.194576716
26,2,20,-0.314112939,1.311819113
26,2,21,0.723998155,1.279626626
26,2,22,-1.279626626,1.27028209
26,2,23,0.62348848,1.379633088
26,2,24,-5.694576718,1.15299179
26,2,25,-2.15299179,1.137269461
26,2,26,-2.637269461,1.118010671
26,2,27,1.729717932,1.278942104
26,2,28,-3.118010678,1.095241251
26,2,29,1.620366936,1.387745621
26,2,30,-7.278942103,1.225787269
26,2,31,2.612254396,1.400824162
26,2,32,-3.095241251,1.072638099
26,2,33,-1.311819084,1.302239461
26,2,34,-1.302239461,1.292729793
26,2,35,-1.072638093,1.064805101
26,2,36,-3.29272979,1.268684469
26,2,37,0.274212744,1.227160135
26,2,38,-3.227160135,1.203593638
26,2,39,3.599175868,1.418843828
26,2,40,-1.768684477,1.255768571
26,2,41,4.581156176,1.44177992
26,2,42,-1.25576859,1.246598278
26,2,43,1.058220083,1.44707802
26,2,44,1.55292198,1.454852906
26,2,45,0,1.246598288
26,2,46,0.753401712,1.250370282
26,2,47,-1.703593678,1.191153101
26,2,48,-0.250370278,1.248541937
26,2,49,1.045147095,1.460085556
26,2,50,-2.248541941,1.232121853
26,2,51,6.039914449,1.490325091
26,2,52,-3.064805146,1.042424255
26,2,53,-3.542424255,1.016555527
26,2,54,-3.232121862,1.208519133
26,2,55,-3.516555519,0.990875699
26,2,56,-1.191153093,1.182454639
26,2,57,-1.182454639,1.173819706
26,2,58,-2.490875693,0.972685951
26,2,59,-3.472685951,0.94732649
26,2,60,1.509674959,1.497883406
27,2,1,0,0
27,2,2,1.254736794,1.322942669
27,2,3,0.677057331,1.364858592
27,2,4,-2.245263206,0.974527445
27,2,5,-0.745263206,1.15539873
27,2,6,-1.974527445,0.736437234
27,2,7,-0.736437234,0.647637001
27,2,8,-0.647637001,0.569544377
27,2,9,-1.155398728,1.016079759
27,2,10,-0.569544376,0.500868227
27,2,11,-0.516079759,0.953850419
27,2,12,-2.953850419,0.597672605
27,2,13,3.635141414,1.58990645
27,2,14,-0.500868225,0.440473106
27,2,15,-0.440473106,0.387360481
27,2,16,-1.589906449,1.398194167
27,2,17,-3.745263206,0.79365616
27,2,18,-0.79365616,0.69795642
27,2,19,3.101805833,1.590223774
27,2,20,-0.697956421,0.613796238
27,2,21,-2.613796238,0.298622448
27,2,22,4.409776229,1.863228479
27,2,23,-0.298622449,0.262614298
27,2,24,-0.597672602,0.525604728
27,2,25,1.136771522,1.933604833
27,2,26,-0.525604728,0.46222686
27,2,27,0.066395167,1.93771529
27,2,28,1.06228471,2.003480243
27,2,29,-0.387360478,0.34065222
27,2,30,-2.96222686,0.105039007
27,2,31,-0.105039007,0.092373314
27,2,32,-0.092373314,0.08123486
27,2,33,0.99651976,2.065173753
27,2,34,-0.081234861,0.071439491
27,2,35,-0.262614295,0.230948039
27,2,36,-0.340652218,0.299576081
27,2,37,-0.299576081,0.263452941
27,2,38,-0.263452941,0.23168556
27,2,39,5.434826248,2.401638252
27,2,40,-0.230948039,0.203100127
27,2,41,-0.231685561,0.203748717
27,2,42,5.098361749,2.71727258
27,2,43,-0.203748718,0.179180523
27,2,44,-0.071439492,0.062825257
27,2,45,1.28272742,2.796684914
27,2,46,-0.203100128,0.17861014
27,2,47,-0.17861014,0.157073177
27,2,48,-0.157073177,0.138133158
27,2,49,-0.138133158,0.121476944
27,2,50,-0.121476944,0.10682915
27,2,51,-0.10682915,0.093947599
27,2,52,-0.062825257,0.055249734
27,2,53,-0.055249734,0.048587673
27,2,54,-0.048587673,0.04272893
27,2,55,-0.179180523,0.157574782
27,2,56,7.203315087,3.242634737
27,2,57,-0.093947601,0.082619319
27,2,58,-0.082619319,0.07265701
27,2,59,-0.042728931,0.03757664
27,2,60,-0.157574783,0.138574281
28,2,1,-1.999999944,1.998248705
28,2,2,4.000000056,1.999999944
28,2,3,-4.998248705,1.993872142
28,2,4,2.527495908,1.972504092
28,2,5,2.027495908,1.972504092
28,2,6,-1.999999944,1.998248705
28,2,7,-3.999999944,1.996497467
28,2,8,-1.503890923,2.002574087
28,2,9,0.035768958,1.964231042
28,2,10,-4.002652761,1.999147961
28,2,11,5.557787939,1.942212061
28,2,12,-1.980259796,1.978525842
28,2,13,4.068681541,1.931318459
28,2,14,-3.487474975,1.984421275
28,2,15,4.087866479,1.912133521
28,2,16,-7.966370481,1.959394973
28,2,17,-6.959394973,1.953301193
28,2,18,-7.953301193,1.946337129
28,2,19,-1.867552637,1.865917372
28,2,20,-0.365917372,1.865596968
28,2,21,2.13891217,1.86108783
28,2,22,-2.870301541,1.86778825
28,2,23,-2.922965359,1.920405954
28,2,24,-4.851708733,1.847460484
28,2,25,-4.893716233,1.8894312
28,2,26,-5.8894312,1.884274301
28,2,27,-9.243209643,1.73511611
28,2,28,-1.10996561,1.608993702
28,2,29,-2.731187519,1.728796039
28,2,30,5.906030825,1.593969175
28,2,31,-0.241786453,1.74157474
28,2,32,-1.725645877,1.724134868
28,2,33,0.916853862,1.583146138
28,2,34,-4.316479963,1.81270037
28,2,35,-5.702406128,1.697412991
28,2,36,-1.697412991,1.695926703
28,2,37,-0.518693639,1.518239461
28,2,38,-11.76913986,1.758834576
28,2,39,0,1.628330138
28,2,40,8.546503721,1.453496279
28,2,41,0.546503721,1.453496279
28,2,42,-1.64833036,1.64688705
28,2,43,-0.612981961,1.612445222
28,2,44,0.356485023,1.643514977
28,2,45,-1.613229317,1.611816742
28,2,46,-3.758304663,1.755013819
28,2,47,-1.591141943,1.589748709
28,2,48,1.596461681,1.403538319
28,2,49,-2.108724064,1.606877625
28,2,50,2.418340143,1.581659857
28,2,51,-1.581659857,1.580274925
28,2,52,-0.580274925,1.579766825
28,2,53,-7.731598107,1.724828171
28,2,54,-1.342831917,1.341656108
28,2,55,-9.217441122,1.709370153
28,2,56,-6.709370153,1.703495299
28,2,57,1.537230466,1.462769534
28,2,58,-3.706876463,1.70363065
28,2,59,0.057622353,1.442377647
28,2,60,-4.703757392,1.699638691
29,2,1,-0.632846675,0.457875008
29,2,2,2.367153325,0.873567165
29,2,3,6.626432835,1.547422189
29,2,4,1.367153325,0.771875193
29,2,5,-5.132846675,-0.786300765
29,2,6,-0.771875193,0.558464434
29,2,7,-4.027544425,-2.086005174
29,2,8,0.630704963,-0.566567331
29,2,9,0.566567331,-0.508951982
29,2,10,0.400417063,-0.359697862
29,2,11,0.359697862,-0.323119477
29,2,12,0.323119477,-0.29026082
29,2,13,2.062290817,-1.852572397
29,2,14,1.268815629,-0.139787266
29,2,15,0.463048474,-0.415960162
29,2,16,0.415960162,-0.373660352
29,2,17,-0.169762233,-1.877174224
29,2,18,7.083511968,1.136824335
29,2,19,0.340942799,-0.306271653
29,2,20,-0.905616225,-0.344771723
29,2,21,2.0183788,-1.813125879
29,2,22,0.503692515,-0.45247103
29,2,23,2.051813398,1.156839553
29,2,24,0.297209163,-0.266985377
29,2,25,4.840069851,1.652126398
29,2,26,4.347873602,2.09427024
29,2,27,0.332501316,-0.298688602
29,2,28,1.684460818,-1.513164675
29,2,29,1.513164675,-1.359287975
29,2,30,1.359287975,-1.2210593
29,2,31,1.2210593,-1.096887371
29,2,32,0.238605064,-0.214340844
29,2,33,3.839707445,2.550759978
29,2,34,0.449240022,2.596444082
29,2,35,-3.939179392,-1.149938733
29,2,36,1.149938733,-1.032999195
29,2,37,5.841618438,2.252427263
29,2,38,0.972253824,-0.873383415
29,2,39,1.917013557,-1.722068667
29,2,40,7.717528046,3.067282602
29,2,41,0.773196486,-0.69456861
29,2,42,1.633775975,-1.467634074
29,2,43,1.467634074,-1.31838747
29,2,44,6.892426438,3.808478
29,2,45,4.191522,4.234722139
29,2,46,0.78121142,-0.70176849
29,2,47,0.538935397,-0.484129993
29,2,48,0.484129993,-0.434897859
29,2,49,1.746515686,4.431090939
29,2,50,0.672968384,-0.604532901
29,2,51,1.159206842,-1.041324812
29,2,52,0.592478631,-0.53222831
29,2,53,1.035163791,-0.929895943
29,2,54,0.521463929,-0.468435233
29,2,55,0,-0.375336082
29,2,56,0.468435233,-0.420799131
29,2,57,0.420799131,-0.378007237
29,2,58,3.518261915,4.839517078
29,2,59,-2.839517078,4.054437443
29,2,60,1.563453527,-1.404462854
30,2,1,0,0
30,2,2,-2.999998077,1.991576407
30,2,3,-0.499998077,1.99859447
30,2,4,-2.99859447,1.99017674
30,2,5,-9.499998077,1.973329443
30,2,6,-0.499998077,1.99859447
30,2,7,0.00140553,1.998600802
30,2,8,1.001399198,2.003112431
30,2,9,-6.487585827,1.969373713
30,2,10,-6.469373713,1.951212724
30,2,11,2.019145038,1.989951867
30,2,12,3.010048133,2.003513112
30,2,13,-0.053673233,2.05352256
30,2,14,-5.022618102,2.008518483
30,2,15,-2.044894705,2.039154225
30,2,16,-6.005005762,1.988148359
30,2,17,-9.488148359,1.96151299
30,2,18,-3.010216096,2.001765742
30,2,19,-2.95634204,1.948042922
30,2,20,-0.996687337,1.993889411
30,2,21,-5.000578615,1.986540865
30,2,22,-1.986540865,1.980964198
30,2,23,6.018113065,2.00900049
30,2,24,5.973741181,2.053172464
30,2,25,-3.093926245,2.085240897
30,2,26,-6.085240897,2.068158256
30,2,27,-2.135678545,2.129683214
30,2,28,-1.129683214,2.126511939
30,2,29,0,2.083433444
30,2,30,-7.083433444,2.063548651
30,2,31,-8.063548651,2.040912454
30,2,32,-4.540912454,2.028165091
30,2,33,-2.028729146,2.023034046
30,2,34,8.005509574,2.030557848
30,2,35,-8.138490551,2.115643975
30,2,36,-9.622864156,2.09585061
30,2,37,0.499952612,2.002299837
30,2,38,-2.179614649,2.17349598
30,2,39,1.82650402,2.181724974
30,2,40,-0.625180562,2.12342554
30,2,41,-8.127369834,2.104554477
30,2,42,3.990512925,2.027465632
30,2,43,-2.027465632,2.02177408
30,2,44,1.83728727,2.170990306
30,2,45,5.452106106,2.072457403
30,2,46,-8.261432603,2.238240901
30,2,47,-2.234308739,2.228036531
30,2,48,0.945572184,2.058687926
30,2,49,-2.318981116,2.312471214
30,2,50,3.945295621,2.072479218
30,2,51,-4.368559551,2.356296021
30,2,52,5.935025094,2.091714122
30,2,53,1.559328632,2.44769665
30,2,54,-2.392623305,2.385906672
30,2,55,5.390227715,2.134057013
30,2,56,5.037463098,2.48523231
30,2,57,-8.543124906,2.519142431
30,2,58,-6.970556928,2.450989005
30,2,59,0.549010995,2.453462478
30,2,60,-4.072987591,2.561553798
